date,pre_close,open,high,low,close,volume,amt,adjfactor
2010/1/27,2703.8921,2703.8921,2712.8699,2655.7297,2671.957,11963740800,1.50E+11,1
2010/1/28,2671.957,2671.957,2694.4121,2653.1597,2685.3835,11252439200,1.42E+11,1
2010/1/29,2685.3835,2685.3835,2719.9521,2662.626,2687.7942,13206940800,1.66E+11,1
2010/2/1,2687.7942,2687.7942,2687.7942,2621.845,2649.4207,14298649600,1.80E+11,1
2010/2/2,2649.4207,2649.4207,2692.064,2638.3318,2640.9209,12958399200,1.62E+11,1
2010/2/3,2640.9209,2640.9209,2699.1272,2591.8953,2699.0854,16235614400,2.00E+11,1
2010/2/4,2699.0854,2699.0854,2717.7788,2669.8291,2699.5786,16578744000,1.99E+11,1
2010/2/5,2699.5786,2699.5786,2699.5786,2629.1069,2648.3767,16344084800,1.94E+11,1
2010/2/8,2648.3767,2648.3767,2661.4255,2631.2903,2645.0698,10527968000,1.27E+11,1
2010/2/9,2645.0698,2645.0698,2662.9565,2637.0347,2653.5195,9800287200,1.15E+11,1
2010/2/10,2653.5195,2653.5195,2686.8813,2653.5195,2686.8813,8964500800,1.15E+11,1
2010/2/11,2686.8813,2686.8813,2703.8716,2681.262,2688.6826,8973567200,1.11E+11,1
2010/2/12,2688.6826,2688.6826,2719.4448,2688.6826,2719.0105,8773130400,1.12E+11,1
2010/2/22,2719.0105,2719.0105,2728.23,2705.1401,2707.8972,10664208000,1.32E+11,1
2010/2/23,2707.8972,2707.8972,2707.8972,2651.5166,2695.8149,12609394400,1.60E+11,1
2010/2/24,2695.8149,2695.8149,2737.8621,2670.7107,2737.2981,15432451200,1.88E+11,1
2010/2/25,2737.2981,2737.2981,2777.7244,2737.2981,2776.0027,19330806400,2.40E+11,1
2010/2/26,2776.0027,2776.0027,2785.8274,2759.5952,2771.115,16391800000,2.05E+11,1
2010/3/1,2771.115,2771.115,2809.3679,2771.115,2804.8689,18193804800,2.29E+11,1
2010/3/2,2804.8689,2804.8689,2815.4883,2785.4248,2796.9819,17840723200,2.25E+11,1
2010/3/3,2796.9819,2796.9819,2819.8503,2785.6099,2819.6604,19329172800,2.40E+11,1
2010/3/4,2819.6604,2819.6604,2827.2271,2739.7661,2746.6982,21181936000,2.62E+11,1
2010/3/5,2746.6982,2746.6982,2766.5923,2734.1719,2753.2737,14794785600,1.83E+11,1
2010/3/8,2753.2737,2753.2737,2781.2065,2753.2737,2775.3411,13164101600,1.64E+11,1
2010/3/9,2775.3411,2775.3411,2802.3535,2753.6565,2790.0388,15142896000,1.89E+11,1
2010/3/10,2790.0388,2790.0388,2803.2727,2754.8098,2767.6985,13786560000,1.73E+11,1
2010/3/11,2767.6985,2767.6985,2785.8887,2742.5991,2765.7578,12820066400,1.66E+11,1
2010/3/12,2765.7578,2765.7578,2771.4807,2728.2771,2729.1772,11776509600,1.53E+11,1
2010/3/15,2729.1772,2729.1772,2729.6826,2683.5693,2696.2683,10245044000,1.32E+11,1
2010/3/16,2696.2683,2696.2683,2715.3342,2686.1455,2715.127,9502518400,1.21E+11,1
2010/3/17,2715.127,2715.127,2773.4214,2715.127,2773.3787,14047635200,1.80E+11,1
2010/3/18,2773.3787,2773.3787,2787.8792,2759.5574,2770.2295,14706574400,1.88E+11,1
2010/3/19,2770.2295,2770.2295,2792.1641,2757.8528,2790.5957,14277960000,1.81E+11,1
2010/3/22,2790.5957,2790.5957,2804.8171,2785.4736,2799.6973,15472958400,1.95E+11,1
2010/3/23,2799.6973,2799.6973,2805.7502,2777.5247,2781.646,14907499200,1.90E+11,1
2010/3/24,2781.646,2781.646,2801.7432,2781.646,2789.1377,14886147200,1.94E+11,1
2010/3/25,2789.1377,2789.1377,2789.1377,2748.2593,2754.7568,15178710400,1.98E+11,1
2010/3/26,2754.7568,2754.7568,2799.6487,2745.7178,2792.1946,14386016000,1.86E+11,1
2010/3/29,2792.1946,2792.1946,2849.4189,2792.1946,2847.2852,19141982400,2.48E+11,1
2010/3/30,2847.2852,2847.2852,2858.5315,2838.7441,2854.9307,15982385600,2.16E+11,1
2010/3/31,2854.9307,2854.9307,2854.9307,2834.5227,2841.9175,16021595200,2.16E+11,1
2010/4/1,2841.9175,2841.9175,2879.2358,2841.9175,2879.197,20506624000,2.76E+11,1
2010/4/2,2879.197,2879.197,2889.3252,2873.3411,2888.1436,19905812800,2.64E+11,1
2010/4/6,2888.1436,2888.1436,2903.792,2872.448,2887.6794,19044454400,2.56E+11,1
2010/4/7,2887.6794,2887.6794,2890.9814,2866.0415,2882.0188,16913438400,2.32E+11,1
2010/4/8,2882.0188,2882.0188,2882.0188,2851.6331,2859.2031,18730446400,2.59E+11,1
2010/4/9,2859.2031,2859.2031,2888.7075,2856.6162,2888.3198,17324358400,2.41E+11,1
2010/4/12,2888.3198,2888.3198,2898.7944,2860.5205,2877.9897,22721081600,3.16E+11,1
2010/4/13,2877.9897,2877.9897,2908.3459,2834.6711,2891.6836,23915862400,3.40E+11,1
2010/4/14,2891.6836,2891.6836,2904.4917,2879.1826,2903.678,17941062400,2.50E+11,1
2010/4/15,2903.678,2903.678,2910.8601,2865.5354,2890.3345,18150273600,2.51E+11,1
2010/4/16,2890.3345,2890.3345,2890.3345,2854.9753,2865.4258,13820180800,1.88E+11,1
2010/4/19,2865.4258,2833.552,2865.426,2727.5449,2729.0161,21134227200,2.76E+11,1
2010/4/20,2729.0161,2727.5388,2732.3962,2693.3955,2732.186,17386107200,2.29E+11,1
2010/4/21,2732.186,2736.2761,2791.6367,2731.3667,2790.0979,19699228800,2.68E+11,1
2010/4/22,2790.0979,2780.6946,2791.061,2745.3364,2769.5701,20463214400,2.83E+11,1
2010/4/23,2769.5701,2764.4404,2785.4407,2738.4421,2753.281,17854356800,2.53E+11,1
2010/4/26,2753.281,2755.3215,2763.9055,2736.917,2741.5742,15282516800,2.17E+11,1
2010/4/27,2741.5742,2733.55,2741.5742,2643.7976,2685.8318,17735526400,2.34E+11,1
2010/4/28,2685.8318,2658.5115,2694.905,2643.8127,2675.7263,13657656000,1.87E+11,1
2010/4/29,2675.7263,2686.677,2702.4282,2635.8384,2636.4863,14770115200,2.00E+11,1
2010/4/30,2636.4863,2632.8809,2638.6699,2578.5637,2623.2981,14496518400,1.87E+11,1
2010/5/4,2623.2981,2575.0129,2623.2981,2563.8772,2595.635,10804876000,1.40E+11,1
2010/5/5,2595.635,2567.5793,2626.7029,2543.97,2626.0454,14993808000,1.94E+11,1
2010/5/6,2626.0454,2612.7981,2626.0454,2523.5847,2525.6462,14965539200,1.98E+11,1
2010/5/7,2525.6462,2472.8982,2525.6462,2458.1682,2480.2161,14600316800,1.90E+11,1
2010/5/10,2480.2161,2481.1675,2501.0957,2429.3469,2479.5588,13317662400,1.68E+11,1
2010/5/11,2479.5588,2524.2683,2530.2354,2418.4993,2426.5657,13996380800,1.74E+11,1
2010/5/12,2426.5657,2406.8494,2444.8115,2379.2817,2425.708,12985708800,1.53E+11,1
2010/5/13,2425.708,2424.0994,2482.4351,2414.1785,2482.4351,13132136800,1.54E+11,1
2010/5/14,2482.4351,2466.0178,2489.7705,2452.8359,2474.2952,11767971200,1.43E+11,1
2010/5/17,2474.2952,2441.5959,2474.2952,2341.6084,2342.5325,12908335200,1.48E+11,1
2010/5/18,2342.5325,2336.9644,2383.4556,2309.6848,2376.4202,13337641600,1.47E+11,1
2010/5/19,2376.4202,2363.2561,2408.3831,2340.4355,2373.8977,11724785600,1.39E+11,1
2010/5/20,2373.8977,2356.2456,2399.99,2338.3223,2342.7744,10964583200,1.30E+11,1
2010/5/21,2342.7744,2284.1797,2379.6267,2275.4631,2379.2729,13746382400,1.57E+11,1
2010/5/24,2379.2729,2395.1714,2472.7085,2379.2729,2467.0898,18493654400,2.20E+11,1
2010/5/25,2467.0898,2449.5908,2467.0898,2410.5586,2425.8643,15234040000,1.82E+11,1
2010/5/26,2425.8643,2423.311,2446.7361,2412.1606,2429.6675,11370433600,1.38E+11,1
2010/5/27,2429.6675,2425.2908,2471.1077,2396.2764,2465.9141,14486105600,1.75E+11,1
2010/5/28,2465.9141,2487.8826,2493.6372,2451.9666,2466.4604,14631462400,1.81E+11,1
2010/5/31,2466.4604,2456.886,2475.8367,2405.1763,2405.4834,13326928000,1.64E+11,1
2010/6/1,2405.4834,2387.5833,2406.1797,2342.6201,2377.688,12528870400,1.48E+11,1
2010/6/2,2377.688,2358.1907,2386.1206,2335.208,2386.0808,10713064800,1.27E+11,1
2010/6/3,2386.0808,2395.7861,2414.7415,2371.1785,2371.7124,11883180000,1.45E+11,1
2010/6/4,2371.7124,2359.4954,2383.0095,2353.0603,2379.9822,9934505600,1.20E+11,1
2010/6/7,2379.9822,2335.8796,2379.9822,2324.6743,2346.9521,11383563200,1.43E+11,1
2010/6/8,2346.9521,2344.7725,2368.4063,2328.2651,2351.731,10991511200,1.39E+11,1
2010/6/9,2351.731,2361.9431,2423.4861,2343.1243,2418.7344,16072681600,1.93E+11,1
2010/6/10,2418.7344,2398.178,2421.1787,2392.4419,2400.9795,13914046400,1.64E+11,1
2010/6/11,2400.9795,2412.5354,2423.6357,2400.9795,2403.2544,12112552000,1.52E+11,1
2010/6/17,2403.2544,2419.4893,2425.9771,2389.2363,2389.9202,9859212000,1.28E+11,1
2010/6/18,2389.9202,2385.4546,2396.5645,2325.0579,2334.8423,11823913600,1.43E+11,1
2010/6/21,2334.8423,2337.1167,2405.1104,2323.2217,2405.1104,13107492800,1.49E+11,1
2010/6/22,2405.1104,2399.5684,2421.1045,2393.9365,2412.365,11325136000,1.29E+11,1
2010/6/23,2412.365,2399.8669,2419.1863,2371.6304,2396.4272,10456844000,1.22E+11,1
2010/6/24,2396.4272,2393.1636,2416.3911,2383.0618,2398.7239,8644038400,1.02E+11,1
2010/6/25,2398.7239,2387.8713,2400.8372,2360.0693,2379.6174,8981133600,1.05E+11,1
2010/6/28,2379.6174,2377.3926,2387.7415,2351.144,2358.3433,7631916800,90159096000,1
2010/6/29,2358.3433,2358.2742,2364.3354,2250.3833,2251.0808,12349029600,1.34E+11,1
2010/6/30,2251.0808,2232.2507,2251.0808,2204.3516,2221.4492,9380197600,98392408000,1
2010/7/1,2221.4492,2217.6321,2233.6479,2195.4036,2196.7825,8641346400,91037008000,1
2010/7/2,2196.7825,2194.679,2204.2361,2134.7864,2199.1772,11430512800,1.18E+11,1
2010/7/5,2199.1772,2175.8003,2199.1772,2154.4419,2184.6946,8252252800,83974496000,1
2010/7/6,2184.6946,2179.0618,2233.575,2178.0769,2233.575,10444956800,1.08E+11,1
2010/7/7,2233.575,2233.6282,2250.4832,2221.3047,2250.4587,9925997600,1.05E+11,1
2010/7/8,2250.4587,2258.7581,2266.071,2232.4424,2246.5378,9622600800,1.03E+11,1
2010/7/9,2246.5378,2247.6516,2314.502,2230.5662,2302.0532,14591593600,1.56E+11,1
2010/7/12,2302.0532,2300.4688,2334.7302,2290.3892,2324.6489,14369048000,1.55E+11,1
2010/7/13,2324.6489,2304.4182,2324.6489,2275.2644,2289.8896,11820678400,1.27E+11,1
2010/7/14,2289.8896,2294.3325,2330.6033,2289.8896,2306.3728,12325399200,1.34E+11,1
2010/7/15,2306.3728,2301.7075,2323.6211,2261.4541,2261.5134,11162529600,1.18E+11,1
2010/7/16,2261.5134,2251.113,2269.9285,2228.9292,2265.5232,10927692800,1.04E+11,1
2010/7/19,2265.5232,2245.45,2325.0715,2239.448,2316.978,13934526400,1.43E+11,1
2010/7/20,2316.978,2321.0623,2372.7078,2316.978,2370.1404,19203262400,2.04E+11,1
2010/7/21,2370.1404,2372.2576,2392.3079,2363.229,2376.3601,18626230400,1.98E+11,1
2010/7/22,2376.3601,2368.6729,2405.5703,2365.467,2405.2024,16943859200,1.74E+11,1
2010/7/23,2405.2024,2408.979,2422.2205,2391.6938,2414.2734,17856316800,1.85E+11,1
2010/7/26,2414.2734,2418.7449,2433.4854,2401.7908,2433.4854,15617022400,1.69E+11,1
2010/7/27,2433.4854,2427.051,2435.186,2413.3069,2423.9746,14528174400,1.63E+11,1
2010/7/28,2423.9746,2422.0986,2480.4216,2412.8938,2478.6392,20924812800,2.22E+11,1
2010/7/29,2478.6392,2481.0315,2497.6536,2467.6409,2491.3989,22482323200,2.36E+11,1
2010/7/30,2491.3989,2485.4712,2491.3989,2461.7629,2485.0549,16325369600,1.81E+11,1
2010/8/2,2485.0549,2484.4053,2527.948,2483.8284,2525.6675,18923894400,2.10E+11,1
2010/8/3,2525.6675,2530.4517,2533.4812,2482.5549,2482.7773,20991496000,2.35E+11,1
2010/8/4,2482.7773,2475.0991,2495.2295,2445.0596,2495.1399,18734033600,2.10E+11,1
2010/8/5,2495.1399,2493.1819,2503.0876,2467.7463,2483.5369,19049224000,2.17E+11,1
2010/8/6,2483.5369,2481.1987,2523.0334,2459.74,2522.8025,20428446400,2.34E+11,1
2010/8/9,2522.8025,2521.1511,2544.3149,2516.5127,2539.395,20255766400,2.41E+11,1
2010/8/10,2539.395,2540.4832,2544.0188,2462.6304,2463.0813,21029243200,2.45E+11,1
2010/8/11,2463.0813,2454.0425,2488.885,2454.0366,2480.165,14700283200,1.73E+11,1
2010/8/12,2480.165,2455.7065,2486.5288,2444.7844,2450.4412,15995427200,1.88E+11,1
2010/8/13,2450.4412,2451.3103,2485.1851,2437.9553,2485.1851,15060894400,1.76E+11,1
2010/8/16,2485.1851,2482.7542,2543.1636,2476.9036,2539.3618,20391462400,2.41E+11,1
2010/8/17,2539.3618,2542.2346,2559.115,2533.7305,2553.5396,20427913600,2.42E+11,1
2010/8/18,2553.5396,2556.1616,2568.6995,2535.9966,2550.1333,19485686400,2.34E+11,1
2010/8/19,2550.1333,2551.1416,2578.4973,2540.1096,2564.5752,21260520000,2.53E+11,1
2010/8/20,2564.5752,2554.2993,2564.5752,2512.8684,2518.7383,19955814400,2.36E+11,1
2010/8/23,2518.7383,2515.2319,2535.6057,2511.4573,2521.7617,15496888000,1.86E+11,1
2010/8/24,2521.7617,2518.7012,2551.5984,2498.0898,2537.6367,17900278400,2.05E+11,1
2010/8/25,2537.6367,2523.2029,2537.6367,2483.5344,2484.8027,18070345600,2.06E+11,1
2010/8/26,2484.8027,2491.5928,2505.8572,2479.717,2493.9685,14320988800,1.68E+11,1
2010/8/27,2493.9685,2492.363,2506.4185,2481.1296,2502.9478,12376568800,1.53E+11,1
2010/8/30,2502.9478,2515.6421,2554.6763,2502.9478,2552.074,18731086400,2.37E+11,1
2010/8/31,2552.074,2543.7356,2555.1555,2535.4197,2548.1951,19658459200,2.54E+11,1
2010/9/1,2548.1951,2551.4824,2568.6013,2506.7151,2528.9971,22194176000,2.81E+11,1
2010/9/2,2528.9971,2553.1309,2572.333,2528.9971,2567.248,21299272000,2.74E+11,1
2010/9/3,2567.248,2570.3718,2578.6638,2546.3608,2573.0613,22195940800,2.89E+11,1
2010/9/6,2573.0613,2584.8069,2605.2627,2573.0613,2601.4846,23902576000,3.01E+11,1
2010/9/7,2601.4846,2603.0232,2611.0522,2587.3733,2609.8606,19025459200,2.32E+11,1
2010/9/8,2609.8606,2598.5081,2612.9873,2588.2832,2612.4822,19447283200,2.49E+11,1
2010/9/9,2612.4822,2617.0903,2617.2869,2568.8582,2572.9863,23008768000,2.98E+11,1
2010/9/10,2572.9863,2573.801,2587.9314,2542.0867,2584.1265,19558459200,2.55E+11,1
2010/9/13,2584.1265,2587.8635,2615.4402,2587.8635,2615.4402,20047470400,2.65E+11,1
2010/9/14,2615.4402,2621.7285,2631.6243,2608.9092,2618.3835,20560740800,2.67E+11,1
2010/9/15,2618.3835,2617.3188,2618.3835,2569.2285,2576.2893,20397758400,2.59E+11,1
2010/9/16,2576.2893,2572.6953,2580.1838,2502.7324,2523.9675,19846932800,2.43E+11,1
2010/9/17,2523.9675,2528.6582,2540.2678,2514.2786,2524.8979,14327766400,1.81E+11,1
2010/9/20,2524.8979,2528.2678,2534.1294,2496.6431,2512.1665,13538411200,1.67E+11,1
2010/9/21,2512.1665,2518.5291,2526.4265,2502.7612,2514.8953,10034166400,1.28E+11,1
2010/9/27,2514.8953,2525.5146,2560.3081,2514.8953,2559.8213,12768524000,1.65E+11,1
2010/9/28,2559.8213,2555.897,2559.8213,2538.6091,2543.2634,14798772800,1.99E+11,1
2010/9/29,2543.2634,2539.8916,2558.4778,2525.7439,2532.3484,14280774400,1.87E+11,1
2010/9/30,2532.3484,2519.5825,2575.6282,2517.9043,2575.3315,14176923200,1.83E+11,1
2010/10/8,2575.3315,2597.9771,2659.9761,2597.9771,2650.9824,21269604800,2.82E+11,1
2010/10/11,2650.9824,2666.998,2723.3616,2650.9824,2705.4341,32007920000,4.24E+11,1
2010/10/12,2705.4341,2694.8279,2733.1118,2684.6267,2732.1619,26746081600,3.61E+11,1
2010/10/13,2732.1619,2733.5762,2756.0374,2718.0674,2755.6638,30278947200,3.97E+11,1
2010/10/14,2755.6638,2770.3066,2790.9065,2736.0862,2741.897,34404118400,4.39E+11,1
2010/10/15,2741.897,2725.5693,2811.8662,2720.4063,2811.8662,34772416000,4.45E+11,1
2010/10/18,2811.8662,2822.8821,2845.4509,2771.1636,2793.7158,39072492800,4.82E+11,1
2010/10/19,2793.7158,2791.739,2853.3816,2777.4502,2853.3816,26473184000,3.38E+11,1
2010/10/20,2853.3816,2799.637,2896.2959,2794.4978,2865.0239,32414262400,4.43E+11,1
2010/10/21,2865.0239,2871.0488,2880.8174,2830.8657,2857.5168,25999995200,3.53E+11,1
2010/10/22,2857.5168,2852.5002,2882.0132,2838.5879,2862.9167,25174380800,3.50E+11,1
2010/10/25,2862.9167,2870.2605,2937.7632,2854.6567,2937.7632,31394217600,4.41E+11,1
2010/10/26,2937.7632,2946.5854,2949.2222,2907.3284,2930.7598,32258873600,4.53E+11,1
2010/10/27,2930.7598,2922.5254,2950.167,2883.5662,2891.208,29303049600,4.10E+11,1
2010/10/28,2891.208,2881.2969,2901.6438,2864.9929,2888.439,23372822400,3.30E+11,1
2010/10/29,2888.439,2889.6431,2898.8857,2860.104,2884.6086,24175572800,3.51E+11,1
2010/11/1,2884.6086,2893.1567,2961.3882,2884.6086,2961.3882,30424288000,4.49E+11,1
2010/11/2,2961.3882,2968.9363,2991.1521,2943.2803,2947.374,36271017600,5.36E+11,1
2010/11/3,2947.374,2945.4668,2960.2075,2918.7473,2920.3315,29310636800,4.15E+11,1
2010/11/4,2920.3315,2924.3845,2973.0271,2920.3223,2972.9573,27497801600,3.87E+11,1
2010/11/5,2972.9573,3009.1577,3020.4258,2972.9573,3013.1863,32494083200,4.57E+11,1
2010/11/8,3013.1863,3024.0935,3047.7212,3012.2876,3047.5754,32783664000,4.53E+11,1
2010/11/9,3047.5754,3047.6851,3047.7236,3007.6519,3031.6108,31700096000,4.42E+11,1
2010/11/10,3031.6108,3019.8352,3031.6108,3000.2263,3021.8269,30229187200,4.46E+11,1
2010/11/11,3021.8269,3015.4724,3087.3899,3009.1531,3046.0369,33970931200,5.07E+11,1
2010/11/12,3046.0369,3022.698,3047.7202,2879.4875,2885.9338,37483254400,5.26E+11,1
2010/11/15,2885.9338,2886.4641,2924.0142,2847.9714,2923.0405,24355268800,3.49E+11,1
2010/11/16,2923.0405,2919.345,2924.5164,2796.7717,2806.0601,27426732800,3.95E+11,1
2010/11/17,2806.0601,2764.5017,2806.0601,2728.6475,2741.8477,19928187200,2.84E+11,1
2010/11/18,2741.8477,2759.5918,2781.3193,2732.6064,2774.5728,16394870400,2.31E+11,1
2010/11/19,2774.5728,2789.7854,2807.896,2728.0752,2807.896,20324016000,2.94E+11,1
2010/11/22,2807.896,2785.1794,2834.1445,2776.8284,2812.4807,21873414400,3.27E+11,1
2010/11/23,2812.4807,2801.0947,2812.4807,2725.8782,2763.8311,19751358400,2.86E+11,1
2010/11/24,2763.8311,2730.7493,2801.5623,2730.6292,2801.5005,19591865600,2.93E+11,1
2010/11/25,2801.5005,2817.6304,2838.4617,2798.9607,2833.8896,21986252800,3.18E+11,1
2010/11/26,2833.8896,2826.3818,2833.8896,2790.7458,2811.2627,18196208000,2.70E+11,1
2010/11/29,2811.2627,2803.2251,2823.1909,2785.4504,2811.4978,17125798400,2.60E+11,1
2010/11/30,2811.4978,2808.1792,2823.5898,2697.2532,2762.1379,22813401600,3.29E+11,1
2010/12/1,2762.1379,2751.5386,2773.0139,2735.9761,2761.8118,13742587200,2.00E+11,1
2010/12/2,2761.8118,2798.6643,2808.29,2761.8118,2780.5613,17002966400,2.48E+11,1
2010/12/3,2780.5613,2783.8708,2790.2986,2758.259,2777.4658,13827520000,2.01E+11,1
2010/12/6,2777.4658,2784.9814,2799.5208,2759.7744,2782.8362,13881529600,2.02E+11,1
2010/12/7,2782.8362,2770.051,2813.5469,2765.3289,2806.1799,14073803200,2.04E+11,1
2010/12/8,2806.1799,2800.2668,2814.9644,2779.2249,2783.0981,14076441600,2.08E+11,1
2010/12/9,2783.0981,2771.9377,2783.9866,2738.8865,2740.5222,15007390400,2.01E+11,1
2010/12/10,2740.5222,2727.3838,2778.8848,2722.3572,2770.6641,12833817600,1.83E+11,1
2010/12/13,2770.6641,2782.1323,2853.5608,2770.6641,2853.1992,19986372800,2.90E+11,1
2010/12/14,2853.1992,2859.4319,2866.4739,2846.928,2863.6184,19604024000,2.85E+11,1
2010/12/15,2863.6184,2864.0266,2875.52,2843.1406,2848.1165,18015628800,2.69E+11,1
2010/12/16,2848.1165,2846.2783,2860.5576,2832.6616,2838.8376,14581995200,2.14E+11,1
2010/12/17,2838.8376,2837.2527,2839.6035,2821.4771,2834.1445,12063951200,1.81E+11,1
2010/12/20,2834.1445,2842.4595,2852.2742,2743.1594,2793.8491,18498382400,2.79E+11,1
2010/12/21,2793.8491,2799.1448,2844.623,2786.4824,2841.6877,17948332800,2.59E+11,1
2010/12/22,2841.6877,2848.7622,2854.9165,2805.7625,2816.7048,16416070400,2.38E+11,1
2010/12/23,2816.7048,2812.8074,2825.7634,2783.4065,2787.8984,14619124800,2.09E+11,1
2010/12/24,2787.8984,2774.4192,2787.8984,2741.9961,2762.385,13233608000,1.82E+11,1
2010/12/27,2762.385,2769.5125,2803.3794,2699.4563,2706.0044,15627339200,2.21E+11,1
2010/12/28,2706.0044,2692.3218,2706.0044,2652.0725,2658.0857,13202366400,1.74E+11,1
2010/12/29,2658.0857,2660.7656,2680.8948,2648.5925,2680.3623,10227522400,1.41E+11,1
2010/12/30,2680.3623,2680.7961,2698.0154,2655.4402,2689.5022,11536074400,1.60E+11,1
2010/12/31,2689.5022,2689.8411,2738.2175,2689.2725,2737.5686,13037560000,1.95E+11,1
2011/1/4,2737.5686,2755.364,2782.6653,2737.5686,2780.821,17365363200,2.60E+11,1
2011/1/5,2780.821,2763.0872,2780.821,2754.4807,2768.9219,16191657600,2.43E+11,1
2011/1/6,2768.9219,2769.3301,2783.5586,2748.4797,2754.5686,13579100800,2.05E+11,1
2011/1/7,2754.5686,2750.9045,2791.3594,2739.6035,2761.876,16560820800,2.27E+11,1
2011/1/10,2761.876,2756.8098,2767.9702,2704.0789,2709.3159,13973059200,1.95E+11,1
2011/1/11,2709.3159,2700.0537,2723.1499,2685.1187,2717.3694,12329492800,1.66E+11,1
2011/1/12,2717.3694,2725.1021,2740.0459,2700.0574,2733.0605,12068486400,1.54E+11,1
2011/1/13,2733.0605,2742.9343,2748.9971,2724.6357,2739.29,11127158400,1.47E+11,1
2011/1/14,2739.29,2729.5774,2739.29,2690.5044,2701.4995,11911229600,1.61E+11,1
2011/1/17,2701.4995,2682.6785,2701.4995,2605.4565,2613.2771,13965132800,1.82E+11,1
2011/1/18,2613.2771,2602.4668,2623.3977,2589.061,2617.2839,9081798400,1.17E+11,1
2011/1/19,2617.2839,2617.1292,2667.813,2609.6118,2667.1047,11698885600,1.54E+11,1
2011/1/20,2667.1047,2661.8689,2667.1047,2584.8259,2585.6169,12967884000,1.67E+11,1
2011/1/21,2585.6169,2576.7869,2646.7026,2576.7869,2616.8625,13951451200,1.73E+11,1
2011/1/24,2616.8625,2618.2808,2632.1443,2586.6558,2589.7888,12696178400,1.60E+11,1
2011/1/25,2589.7888,2585.2446,2593.6157,2554.8147,2569.8977,10189420800,1.27E+11,1
2011/1/26,2569.8977,2570.5862,2603.603,2569.6873,2601.6255,9017472800,1.14E+11,1
2011/1/27,2601.6255,2583.6089,2643.2659,2570.7468,2640.3801,15009537600,1.84E+11,1
2011/1/28,2640.3801,2634.272,2655.8743,2628.9614,2649.1143,12482476800,1.60E+11,1
2011/1/31,2649.1143,2647.8284,2681.9158,2643.5857,2681.9158,13239264000,1.72E+11,1
2011/2/1,2681.9158,2687.0061,2695.8843,2678.5112,2690.3313,10697271200,1.46E+11,1
2011/2/9,2690.3313,2670.7185,2697.1248,2656.7168,2665.3159,12690545600,1.70E+11,1
2011/2/10,2665.3159,2660.2615,2717.5083,2654.4746,2717.4441,14826622400,1.99E+11,1
2011/2/11,2717.4441,2715.6396,2739.3972,2709.4656,2731.3635,16685256000,2.24E+11,1
2011/2/14,2731.3635,2733.5276,2807.1174,2731.3635,2800.1147,23087417600,3.06E+11,1
2011/2/15,2800.1147,2802.0188,2833.3628,2793.9629,2799.5637,22703174400,3.11E+11,1
2011/2/16,2799.5637,2794.2649,2828.8628,2785.6987,2828.8628,19770491200,2.79E+11,1
2011/2/17,2828.8628,2834.7783,2844.5989,2808.9275,2831.771,20604356800,2.98E+11,1
2011/2/18,2831.771,2829.0164,2831.771,2796.5364,2805.8582,17820702400,2.55E+11,1
2011/2/21,2805.8582,2791.9812,2843.5054,2790.2788,2843.2271,18915081600,2.66E+11,1
2011/2/22,2843.2271,2852.7876,2855.1438,2767.6641,2770.6711,23701854400,3.36E+11,1
2011/2/23,2770.6711,2760.6763,2785.5886,2756.9153,2779.2734,17220123200,2.45E+11,1
2011/2/24,2779.2734,2777.342,2797.7095,2771.4568,2794.6472,17394139200,2.45E+11,1
2011/2/25,2794.6472,2793.0405,2805.7319,2765.5935,2795.606,15836012800,2.23E+11,1
2011/2/28,2795.606,2798.228,2824.7751,2779.9817,2824.3621,18796398400,2.64E+11,1
2011/3/1,2824.3621,2825.7878,2849.4194,2820.3582,2837.3442,21334891200,2.99E+11,1
2011/3/2,2837.3442,2823.6719,2842.0146,2799.5525,2832.2727,20202244800,2.77E+11,1
2011/3/3,2832.2727,2836.5405,2849.3975,2812.936,2814.2871,22092177600,2.93E+11,1
2011/3/4,2814.2871,2814.0967,2853.4106,2809.751,2852.2205,17835481600,2.39E+11,1
2011/3/7,2852.2205,2862.9102,2906.8711,2852.2205,2903.8962,24665678400,3.45E+11,1
2011/3/8,2903.8962,2904.1917,2908.7388,2886.3079,2908.6108,20069968000,2.88E+11,1
2011/3/9,2908.6108,2911.3584,2918.9468,2898.0559,2911.2871,19556552000,2.82E+11,1
2011/3/10,2911.2871,2905.4351,2911.2871,2870.0068,2871.9812,19559889600,2.89E+11,1
2011/3/11,2871.9812,2857.8921,2883.8738,2845.9182,2851.2944,18636422400,2.74E+11,1
2011/3/14,2851.2944,2843.1089,2861.7205,2834.8276,2860.9697,18579841600,2.71E+11,1
2011/3/15,2860.9697,2851.6726,2860.9697,2773.8401,2820.3303,23937433600,3.28E+11,1
2011/3/16,2820.3303,2818.8701,2858.0542,2818.7886,2855.3779,20620880000,2.88E+11,1
2011/3/17,2855.3779,2832.8196,2858.0056,2808.8345,2819.512,21303952000,2.92E+11,1
2011/3/18,2819.512,2842.5361,2852.2554,2819.512,2829.9917,16021345600,2.23E+11,1
2011/3/21,2829.9917,2835.8552,2847.4829,2815.6926,2828.0664,15506347200,2.18E+11,1
2011/3/22,2828.0664,2836.0864,2839.906,2801.925,2835.7634,14779416000,2.09E+11,1
