,收盘价
,close
日期,中证800
Date,000906.SH
2012-05-24,2778.5850
2012-05-25,2752.7820
2012-05-28,2796.0020
2012-05-29,2836.0190
2012-05-30,2830.3030
2012-05-31,2822.3180
2012-06-01,2821.3840
2012-06-04,2738.8720
2012-06-05,2737.9430
2012-06-06,2733.5310
2012-06-07,2717.7120
2012-06-08,2700.1460
2012-06-11,2739.8420
2012-06-12,2721.1680
2012-06-13,2766.1870
2012-06-14,2745.7500
2012-06-15,2751.2170
2012-06-18,2768.4860
2012-06-19,2745.2760
2012-06-20,2736.3560
2012-06-21,2695.3170
2012-06-25,2632.2100
2012-06-26,2630.3320
2012-06-27,2621.5760
2012-06-28,2595.2080
2012-06-29,2632.1900
2012-07-02,2642.2370
2012-07-03,2646.2140
2012-07-04,2639.8090
2012-07-05,2597.1750
2012-07-06,2643.9660
2012-07-09,2581.9980
2012-07-10,2568.3330
2012-07-11,2590.6910
2012-07-12,2618.3180
2012-07-13,2616.6850
2012-07-16,2552.6180
2012-07-17,2568.6070
2012-07-18,2572.1400
2012-07-19,2587.5670
2012-07-20,2562.4420
2012-07-23,2529.8070
2012-07-24,2542.6390
2012-07-25,2524.4150
2012-07-26,2508.7340
2012-07-27,2506.5870
2012-07-30,2483.6080
2012-07-31,2470.5370
2012-08-01,2501.8700
2012-08-02,2478.8880
2012-08-03,2505.9510
2012-08-06,2546.0240
2012-08-07,2554.3800
2012-08-08,2552.9550
2012-08-09,2579.6410
2012-08-10,2568.2730
2012-08-13,2515.2360
2012-08-14,2525.1590
2012-08-15,2497.4570
2012-08-16,2483.3620
2012-08-17,2478.3410
2012-08-20,2469.3750
2012-08-21,2487.5610
2012-08-22,2467.4330
2012-08-23,2476.8200
2012-08-24,2443.8770
2012-08-27,2390.4420
2012-08-28,2401.7760
2012-08-29,2378.7230
2012-08-30,2366.7070
2012-08-31,2363.2900
2012-09-03,2393.5230
2012-09-04,2367.5880
2012-09-05,2367.0510
2012-09-06,2388.2390
2012-09-07,2490.1710
2012-09-10,2503.1860
2012-09-11,2488.7350
2012-09-12,2500.1560
2012-09-13,2474.0330
2012-09-14,2489.4690
2012-09-17,2424.9700
2012-09-18,2403.5000
2012-09-19,2418.2280
2012-09-20,2360.1810
2012-09-21,2359.3710
2012-09-24,2377.0110
2012-09-25,2368.4760
2012-09-26,2334.6780
2012-09-27,2401.5010
2012-09-28,2445.8150
2012-10-08,2424.1370
2012-10-09,2479.8520
2012-10-10,2488.8280
2012-10-11,2462.3490
2012-10-12,2462.5560
2012-10-15,2451.5540
2012-10-16,2456.0800
2012-10-17,2459.6080
2012-10-18,2498.1230
2012-10-19,2493.4730
2012-10-22,2503.2600
2012-10-23,2472.1040
2012-10-24,2468.4140
2012-10-25,2449.1750
2012-10-26,2402.5120
2012-10-29,2391.9550
2012-10-30,2395.5370
2012-10-31,2408.9920
2012-11-01,2454.9250
2012-11-02,2466.0580
2012-11-05,2459.4790
2012-11-06,2447.5770
2012-11-07,2443.0130
2012-11-08,2394.2680
2012-11-09,2388.3200
2012-11-12,2400.7250
2012-11-13,2356.9960
2012-11-14,2367.3160
2012-11-15,2333.4190
2012-11-16,2316.8980
2012-11-19,2316.3650
2012-11-20,2305.9800
2012-11-21,2336.0060
2012-11-22,2314.5540
2012-11-23,2328.7090
2012-11-26,2308.4110
2012-11-27,2268.6350
2012-11-28,2239.5210
2012-11-29,2223.7470
2012-11-30,2250.9840
2012-12-03,2213.6050
2012-12-04,2238.2340
2012-12-05,2319.0190
2012-12-06,2315.2200
2012-12-07,2362.2870
2012-12-10,2391.5420
2012-12-11,2377.6630
2012-12-12,2385.3190
2012-12-13,2357.6770
2012-12-14,2471.9830
2012-12-17,2485.4810
2012-12-18,2485.6540
2012-12-19,2490.3800
2012-12-20,2503.2740
2012-12-21,2491.4690
2012-12-24,2501.9920
2012-12-25,2569.5210
2012-12-26,2584.2890
2012-12-27,2568.3630
2012-12-28,2603.6410
2012-12-31,2645.8580
2013-01-04,2643.8270
2013-01-07,2658.7210
2013-01-08,2657.1370
2013-01-09,2659.2330
2013-01-10,2666.7400
2013-01-11,2612.7690
2013-01-14,2710.2020
2013-01-15,2736.9560
2013-01-16,2721.7030
2013-01-17,2694.1860
2013-01-18,2739.1660
2013-01-21,2756.5470
2013-01-22,2735.0160
2013-01-23,2744.7380
2013-01-24,2711.5390
2013-01-25,2701.5100
2013-01-28,2782.2480
2013-01-29,2807.7050
2013-01-30,2821.4290
2013-01-31,2816.1200
2013-02-01,2867.0560
2013-02-04,2866.6140
2013-02-05,2892.4310
2013-02-06,2900.1470
2013-02-07,2889.6030
2013-02-08,2908.5190
2013-02-18,2884.2160
2013-02-19,2829.9930
2013-02-20,2857.3260
2013-02-21,2768.8780
2013-02-22,2755.3750
2013-02-25,2769.3180
2013-02-26,2729.0620
2013-02-27,2751.5370
2013-02-28,2828.5760
2013-03-01,2832.2710
2013-03-04,2708.6610
2013-03-05,2785.6920
2013-03-06,2818.1550
2013-03-07,2785.1320
2013-03-08,2767.7750
2013-03-11,2756.0940
2013-03-12,2709.8400
2013-03-13,2681.2000
2013-03-14,2689.5390
2013-03-15,2695.2450
2013-03-18,2656.8550
2013-03-19,2677.2020
2013-03-20,2762.6310
2013-03-21,2773.3400
2013-03-22,2778.7570
2013-03-25,2772.4460
2013-03-26,2737.0550
2013-03-27,2745.4800
2013-03-28,2658.2600
2013-03-29,2654.5270
2013-04-01,2657.3120
2013-04-02,2644.0420
2013-04-03,2636.0230
2013-04-08,2629.4340
2013-04-09,2649.4080
2013-04-10,2644.7660
2013-04-11,2636.1670
2013-04-12,2618.1320
2013-04-15,2588.8990
2013-04-16,2613.9990
2013-04-17,2618.4470
2013-04-18,2625.5590
2013-04-19,2694.7290
2013-04-22,2695.1590
2013-04-23,2611.8780
2013-04-24,2661.7390
2013-04-25,2629.5440
2013-04-26,2601.2440
2013-05-02,2605.9870
2013-05-03,2653.0200
2013-05-06,2691.8700
2013-05-07,2696.3610
2013-05-08,2712.7040
2013-05-09,2700.8680
2013-05-10,2715.3880
2013-05-13,2709.6560
2013-05-14,2671.7020
2013-05-15,2691.4440
2013-05-16,2735.6730
2013-05-17,2777.7610
2013-05-20,2800.4650
2013-05-21,2813.7050
2013-05-22,2810.6110
2013-05-23,2776.2690
2013-05-24,2798.4870
2013-05-27,2807.3920
2013-05-28,2845.0930
2013-05-29,2848.8320
2013-05-30,2843.7480
2013-05-31,2816.7340
2013-06-03,2808.7790
2013-06-04,2765.1350
2013-06-05,2763.7840
2013-06-06,2725.1290
2013-06-07,2676.4350
2013-06-13,2589.6020
2013-06-14,2616.0200
2013-06-17,2607.0510
2013-06-18,2621.4120
2013-06-19,2602.7180
2013-06-20,2516.7600
2013-06-21,2510.0760
2013-06-24,2352.4460
2013-06-25,2345.2240
2013-06-26,2359.7220
2013-06-27,2343.9900
2013-06-28,2376.8910
2013-07-01,2399.6310
2013-07-02,2416.5450
2013-07-03,2402.6960
2013-07-04,2422.2300
2013-07-05,2422.7630
2013-07-08,2347.5770
2013-07-09,2350.3210
2013-07-10,2418.6620
2013-07-11,2519.2950
2013-07-12,2471.9610
2013-07-15,2510.3080
2013-07-16,2526.6550
2013-07-17,2488.8830
2013-07-18,2457.6520
2013-07-19,2397.2790
2013-07-22,2418.9330
2013-07-23,2485.8920
2013-07-24,2476.1620
2013-07-25,2454.5130
2013-07-26,2442.6440
2013-07-29,2391.3140
2013-07-30,2399.4530
2013-07-31,2405.9440
2013-08-01,2464.9130
2013-08-02,2468.7130
2013-08-05,2504.6650
2013-08-06,2524.1130
2013-08-07,2507.2170
2013-08-08,2505.8170
2013-08-09,2515.6610
2013-08-12,2580.4160
2013-08-13,2589.0260
2013-08-14,2578.2780
2013-08-15,2546.8850
2013-08-16,2518.7630
2013-08-19,2550.8690
2013-08-20,2533.7330
2013-08-21,2535.6210
2013-08-22,2533.4530
2013-08-23,2518.0760
2013-08-26,2571.3920
2013-08-27,2580.8370
2013-08-28,2565.2980
2013-08-29,2556.8530
2013-08-30,2546.5840
2013-09-02,2556.4940
2013-09-03,2594.2350
2013-09-04,2593.0170
2013-09-05,2587.0360
2013-09-06,2605.5720
2013-09-09,2680.1130
2013-09-10,2715.0850
2013-09-11,2714.9810
2013-09-12,2736.9470
2013-09-13,2722.6880
2013-09-16,2714.9170
2013-09-17,2661.0510
2013-09-18,2671.7440
2013-09-23,2718.1420
2013-09-24,2695.7020
2013-09-25,2681.0180
2013-09-26,2630.0700
2013-09-27,2641.2730
2013-09-30,2661.7810
2013-10-08,2700.2470
2013-10-09,2717.5970
2013-10-10,2693.9560
2013-10-11,2738.0310
2013-10-14,2748.7860
2013-10-15,2745.7320
2013-10-16,2688.1270
2013-10-17,2680.4470
2013-10-18,2693.2840
2013-10-21,2747.9210
2013-10-22,2719.5270
2013-10-23,2678.7480
2013-10-24,2659.3930
2013-10-25,2619.5850
2013-10-28,2615.1060
2013-10-29,2601.1980
2013-10-30,2640.9890
2013-10-31,2604.3500
2013-11-01,2611.4680
2013-11-04,2612.4290
2013-11-05,2623.9930
2013-11-06,2592.1100
2013-11-07,2572.1210
2013-11-08,2535.6110
2013-11-11,2544.9520
2013-11-12,2570.8600
2013-11-13,2516.1670
2013-11-14,2538.1840
2013-11-15,2589.6800
2013-11-18,2669.8860
2013-11-19,2658.4850
2013-11-20,2675.7130
2013-11-21,2661.2230
2013-11-22,2647.3360
2013-11-25,2639.1590
2013-11-26,2639.2630
2013-11-27,2669.2700
2013-11-28,2695.6220
2013-11-29,2699.4160
2013-12-02,2651.3730
2013-12-03,2686.9840
2013-12-04,2726.5180
2013-12-05,2720.0910
2013-12-06,2705.3280
2013-12-09,2709.3840
2013-12-10,2711.8830
2013-12-11,2670.9420
2013-12-12,2670.5360
2013-12-13,2669.3100
2013-12-16,2625.5670
2013-12-17,2611.9090
2013-12-18,2612.6120
2013-12-19,2585.3430
2013-12-20,2532.2450
2013-12-23,2536.8210
2013-12-24,2544.3730
2013-12-25,2565.2220
2013-12-26,2521.0270
2013-12-27,2562.5330
2013-12-30,2561.3670
2013-12-31,2589.3530
2014-01-02,2586.0180
2014-01-03,2554.8000
2014-01-06,2493.3970
2014-01-07,2496.8630
2014-01-08,2500.8780
2014-01-09,2477.2770
2014-01-10,2451.1750
2014-01-13,2439.0650
2014-01-14,2467.3690
2014-01-15,2468.4610
2014-01-16,2471.9320
2014-01-17,2437.0360
2014-01-20,2421.8810
2014-01-21,2449.3200
2014-01-22,2513.0800
2014-01-23,2507.9050
2014-01-24,2529.2730
2014-01-27,2504.6350
2014-01-28,2506.4520
2014-01-29,2519.0440
2014-01-30,2494.1490
2014-02-07,2515.0610
2014-02-10,2580.8760
2014-02-11,2596.7300
2014-02-12,2609.2950
2014-02-13,2588.9890
2014-02-14,2614.3920
2014-02-17,2641.3830
2014-02-18,2616.4440
2014-02-19,2638.0870
2014-02-20,2610.2950
2014-02-21,2586.4820
2014-02-24,2542.6580
2014-02-25,2470.7700
2014-02-26,2479.8570
2014-02-27,2462.9600
2014-02-28,2490.6510
2014-03-03,2514.5530
2014-03-04,2509.6680
2014-03-05,2489.1390
2014-03-06,2496.2110
2014-03-07,2488.3090
2014-03-10,2403.5370
2014-03-11,2413.1940
2014-03-12,2417.9460
2014-03-13,2446.7850
2014-03-14,2429.1950
2014-03-17,2459.5240
2014-03-18,2459.3490
2014-03-19,2443.6410
2014-03-20,2397.4890
2014-03-21,2469.9170
2014-03-24,2490.3990
2014-03-25,2489.5840
2014-03-26,2488.6050
2014-03-27,2465.9080
2014-03-28,2449.0350
2014-03-31,2440.0370
2014-04-01,2464.2050
2014-04-02,2479.1540
2014-04-03,2465.2040
2014-04-04,2489.5780
2014-04-08,2539.6930
2014-04-09,2547.2340
2014-04-10,2579.7230
2014-04-11,2574.0840
2014-04-14,2577.6740
2014-04-15,2540.2860
2014-04-16,2542.4520
2014-04-17,2535.2280
2014-04-18,2537.4710
2014-04-21,2495.6170
2014-04-22,2500.2940
2014-04-23,2495.3890
2014-04-24,2484.1640
2014-04-25,2450.7780
2014-04-28,2403.3850
2014-04-29,2432.2540
2014-04-30,2437.1840
2014-05-05,2441.0110
2014-05-06,2445.1680
2014-05-07,2416.7720
2014-05-08,2415.9830
2014-05-09,2408.0210
2014-05-12,2462.9620
2014-05-13,2457.6510
2014-05-14,2455.0680
2014-05-15,2419.2590
2014-05-16,2419.8020
2014-05-19,2390.7010
2014-05-20,2393.0300
2014-05-21,2415.1480
2014-05-22,2410.7910
2014-05-23,2432.3180
2014-05-26,2445.7110
2014-05-27,2436.9450
2014-05-28,2462.6970
2014-05-29,2444.0580
2014-05-30,2446.4200
2014-06-03,2439.8870
2014-06-04,2416.2100
2014-06-05,2442.0860
2014-06-06,2426.6000
2014-06-09,2422.5820
2014-06-10,2452.2640
2014-06-11,2455.0080
2014-06-12,2447.5600
2014-06-13,2473.6200
2014-06-16,2490.5880
2014-06-17,2466.0730
2014-06-18,2454.5920
2014-06-19,2409.2940
2014-06-20,2423.2430
2014-06-23,2425.6720
2014-06-24,2438.5690
2014-06-25,2424.7410
2014-06-26,2446.0270
2014-06-27,2451.7450
2014-06-30,2470.1950
2014-07-01,2474.3790
2014-07-02,2484.3730
2014-07-03,2499.0700
2014-07-04,2495.2200
2014-07-07,2494.9500
2014-07-08,2502.7790
2014-07-09,2466.5880
2014-07-10,2461.7050
2014-07-11,2474.2120
2014-07-14,2504.4260
2014-07-15,2507.4880
2014-07-16,2498.7200
2014-07-17,2481.9950
2014-07-18,2489.7650
2014-07-21,2489.4170
2014-07-22,2520.4380
2014-07-23,2520.1460
2014-07-24,2552.0360
2014-07-25,2577.5790
2014-07-28,2643.6460
2014-07-29,2656.6680
2014-07-30,2650.1410
2014-07-31,2680.8030
2014-08-01,2655.4500
2014-08-04,2705.5540
2014-08-05,2704.0600
2014-08-06,2703.9270
2014-08-07,2666.9930
2014-08-08,2674.4720
2014-08-11,2714.0790
2014-08-12,2711.1720
2014-08-13,2713.0480
2014-08-14,2689.1640
2014-08-15,2718.2640
2014-08-18,2740.1620
2014-08-19,2742.6540
2014-08-20,2735.6010
2014-08-21,2725.4270
2014-08-22,2739.1810
2014-08-25,2714.5810
2014-08-26,2685.2710
2014-08-27,2690.5280
2014-08-28,2670.1540
2014-08-29,2700.5220
2014-09-01,2728.3940
2014-09-02,2766.0440
2014-09-03,2790.1650
2014-09-04,2811.3550
2014-09-05,2833.6180
2014-09-09,2836.3910
2014-09-10,2827.2400
2014-09-11,2818.9560
2014-09-12,2840.2920
2014-09-15,2848.0970
2014-09-16,2779.9860
2014-09-17,2797.3900
2014-09-18,2809.1700
2014-09-19,2829.7340
2014-09-22,2780.2860
2014-09-23,2807.7100
2014-09-24,2853.3780
2014-09-25,2849.1600
2014-09-26,2851.9900
2014-09-29,2868.9870
2014-09-30,2878.3330
2014-10-08,2914.4020
2014-10-09,2919.1700
2014-10-10,2902.7940
2014-10-13,2893.1510
2014-10-14,2883.3430
2014-10-15,2901.4010
2014-10-16,2871.1690
2014-10-17,2861.0710
2014-10-20,2883.6700
2014-10-21,2858.2210
2014-10-22,2835.8970
2014-10-23,2804.9230
2014-10-24,2803.9740
2014-10-27,2791.9480
2014-10-28,2851.4940
2014-10-29,2891.7840
2014-10-30,2906.4300
2014-10-31,2937.9060
2014-11-03,2948.7330
2014-11-04,2944.8700
2014-11-05,2935.4430
2014-11-06,2942.7090
2014-11-07,2931.2160
2014-11-10,2993.0760
2014-11-11,2961.2480
2014-11-12,3005.3110
2014-11-13,2985.6890
2014-11-14,2984.7060
2014-11-17,2981.6200
2014-11-18,2961.9880
2014-11-19,2961.5500
2014-11-20,2959.6300
2014-11-21,3007.5070
2014-11-24,3076.1700
2014-11-25,3119.5080
2014-11-26,3154.8350
2014-11-27,3187.2940
2014-11-28,3231.1310
2014-12-01,3233.7750
2014-12-02,3331.8870
2014-12-03,3378.5680
2014-12-04,3511.2180
2014-12-05,3507.7090
2014-12-08,3627.1540
2014-12-09,3468.8350
2014-12-10,3594.5660
2014-12-11,3576.6560
2014-12-12,3591.8200
2014-12-15,3627.6110
2014-12-16,3702.1250
2014-12-17,3739.9900
2014-12-18,3728.1430
2014-12-19,3752.4840
2014-12-22,3722.5180
2014-12-23,3645.7430
2014-12-24,3580.8050
2014-12-25,3684.8990
2014-12-26,3785.5140
2014-12-29,3783.5040
2014-12-30,3768.6530
2014-12-31,3839.3850
2015-01-05,3944.3640
2015-01-06,3955.2100
2015-01-07,3958.9370
2015-01-08,3881.9150
2015-01-09,3865.4240
2015-01-12,3824.6100
2015-01-13,3837.9870
2015-01-14,3823.9640
2015-01-15,3919.4980
2015-01-16,3957.5500
2015-01-19,3686.0770
2015-01-20,3753.6650
2015-01-21,3903.3410
2015-01-22,3932.6540
2015-01-23,3925.8780
2015-01-26,3977.9280
2015-01-27,3953.5240
2015-01-28,3906.8940
2015-01-29,3864.3840
2015-01-30,3813.3970
2015-02-02,3743.4300
2015-02-03,3829.2040
2015-02-04,3795.7510
2015-02-05,3762.0440
2015-02-06,3696.1520
2015-02-09,3718.2320
2015-02-10,3781.6430
2015-02-11,3814.7680
2015-02-12,3828.9840
2015-02-13,3866.7190
2015-02-16,3908.8920
2015-02-17,3934.9520
2015-02-25,3898.4910
2015-02-26,3981.3480
2015-02-27,3995.4260
2015-03-02,4040.3090
2015-03-03,3960.1800
2015-03-04,3995.2950
2015-03-05,3966.8440
2015-03-06,3938.7170
2015-03-09,4001.2850
2015-03-10,3998.7300
2015-03-11,3999.6250
2015-03-12,4054.9830
2015-03-13,4087.6530
2015-03-16,4193.0100
2015-03-17,4253.1510
2015-03-18,4345.5230
2015-03-19,4350.0360
2015-03-20,4405.4620
2015-03-23,4500.1140
2015-03-24,4506.0770
2015-03-25,4493.4000
2015-03-26,4492.2610
2015-03-27,4524.5350
2015-03-30,4635.7940
2015-03-31,4606.8970
2015-04-01,4697.1280
2015-04-02,4721.8900
2015-04-03,4780.4200
2015-04-07,4886.4850
2015-04-08,4905.8910
2015-04-09,4867.3270
2015-04-10,4971.3580
2015-04-13,5064.4940
2015-04-14,5077.9680
2015-04-15,4974.2500
2015-04-16,5102.5650
2015-04-17,5182.3630
2015-04-20,5096.5420
2015-04-21,5224.7230
2015-04-22,5360.9820
2015-04-23,5377.4290
2015-04-24,5347.6420
2015-04-27,5450.2280
2015-04-28,5352.5010
2015-04-29,5407.9040
2015-04-30,5395.3060
2015-05-04,5433.5420
2015-05-05,5221.9200
2015-05-06,5165.5820
2015-05-07,5065.4850
2015-05-08,5190.8400
2015-05-11,5362.5670
2015-05-12,5442.5340
2015-05-13,5432.9680
2015-05-14,5416.4700
2015-05-15,5335.7670
2015-05-18,5329.8340
2015-05-19,5496.9380
2015-05-20,5543.5300
2015-05-21,5674.8200
2015-05-22,5793.4470
2015-05-25,5961.3500
2015-05-26,6102.0730
2015-05-27,6109.7710
2015-05-28,5713.4290
2015-05-29,5736.5110
2015-06-01,6021.9690
2015-06-02,6162.9320
2015-06-03,6164.6050
2015-06-04,6192.9890
2015-06-05,6265.0770
2015-06-08,6345.7640
2015-06-09,6312.9900
2015-06-10,6340.7046
2015-06-11,6366.7751
2015-06-12,6422.0673
2015-06-15,6290.7695
2015-06-16,6082.5459
2015-06-17,6182.2004
2015-06-18,5945.7278
2015-06-19,5573.4388
2015-06-23,5706.9146
2015-06-24,5823.1177
2015-06-25,5616.6146
2015-06-26,5166.2034
2015-06-29,4943.3670
2015-06-30,5249.5186
2015-07-01,4981.6001
2015-07-02,4761.3387
2015-07-03,4494.1997
2015-07-06,4566.6270
2015-07-07,4426.1193
2015-07-08,4178.8567
2015-07-09,4424.0775
2015-07-10,4657.5344
2015-07-13,4823.0118
2015-07-14,4768.9272
2015-07-15,4569.7441
2015-07-16,4625.2133
2015-07-17,4825.0894
2015-07-20,4853.8249
2015-07-21,4876.3710
2015-07-22,4886.4080
2015-07-23,5004.1908
2015-07-24,4920.4614
2015-07-27,4514.9335
2015-07-28,4483.4937
2015-07-29,4647.0642
2015-07-30,4513.3013
2015-07-31,4501.5725
2015-08-03,4479.4253
2015-08-04,4647.7243
2015-08-05,4562.6330
2015-08-06,4525.4110
2015-08-07,4626.0276
2015-08-10,4839.0369
2015-08-11,4831.5723
2015-08-12,4772.5406
2015-08-13,4856.0938
2015-08-14,4870.3092
2015-08-17,4907.8688
2015-08-18,4584.3370
2015-08-19,4665.8382
2015-08-20,4511.9885
2015-08-21,4293.8109
2015-08-24,3928.5103
2015-08-25,3644.7947
2015-08-26,3588.2899
2015-08-27,3774.9970
2015-08-28,3955.3330
2015-08-31,3929.8969
2015-09-01,3854.5331
2015-09-02,3849.5200
2015-09-07,3757.7454
2015-09-08,3867.0921
2015-09-09,3951.7423
2015-09-10,3897.9522
2015-09-11,3898.5884
2015-09-14,3766.8032
2015-09-15,3600.7212
2015-09-16,3796.1609
2015-09-17,3715.6144
2015-09-18,3739.8543
2015-09-21,3824.1289
2015-09-22,3857.5087
2015-09-23,3782.2212
2015-09-24,3816.1388
2015-09-25,3736.2990
2015-09-28,3764.5909
2015-09-29,3691.5355
2015-09-30,3714.9701
2015-10-08,3835.6154
2015-10-09,3888.6820
2015-10-12,4020.9311
2015-10-13,4033.2292
2015-10-14,3987.5268
2015-10-15,4089.9009
2015-10-16,4149.5700
2015-10-19,4149.6339
2015-10-20,4205.5877
2015-10-21,4041.0392
2015-10-22,4127.2070
2015-10-23,4196.0961
2015-10-26,4219.4426
2015-10-27,4230.2049
2015-10-28,4142.2366
2015-10-29,4159.6200
2015-10-30,4156.0863
2015-11-02,4082.1728
2015-11-03,4070.6708
2015-11-04,4266.0664
2015-11-05,4331.6055
2015-11-06,4433.5536
2015-11-09,4489.2847
2015-11-10,4488.8250
2015-11-11,4508.2362
2015-11-12,4476.1496
2015-11-13,4415.4809
2015-11-16,4456.6744
2015-11-17,4440.0143
2015-11-18,4383.1274
2015-11-19,4465.6010
2015-11-20,4480.3617
2015-11-23,4452.1497
2015-11-24,4462.0555
2015-11-25,4506.5348
2015-11-26,4479.7846
2015-11-27,4225.6996
2015-11-30,4239.1057
2015-12-01,4266.2065
2015-12-02,4367.3629
2015-12-03,4418.6171
2015-12-04,4349.0558
2015-12-07,4373.0846
2015-12-08,4285.2028
2015-12-09,4290.7042
2015-12-10,4275.8840
2015-12-11,4253.1075
2015-12-14,4364.4878
2015-12-15,4360.7359
2015-12-16,4358.9339
2015-12-17,4449.8710
2015-12-18,4456.7369
2015-12-21,4552.9880
2015-12-22,4573.8942
2015-12-23,4550.6183
2015-12-24,4516.6948
2015-12-25,4530.8472
2015-12-28,4406.6619
2015-12-29,4447.3521
2015-12-30,4461.8790
2015-12-31,4411.9755
2016-01-04,4084.6002
2016-01-05,4075.9740
2016-01-06,4157.2277
2016-01-07,3848.8957
2016-01-08,3923.2049
2016-01-11,3706.1380
2016-01-12,3726.6516
2016-01-13,3639.8816
2016-01-14,3729.3636
2016-01-15,3604.0069
2016-01-18,3628.9464
2016-01-19,3743.4342
2016-01-20,3693.0350
2016-01-21,3572.1116
2016-01-22,3615.0716
2016-01-25,3638.4801
2016-01-26,3403.7965
2016-01-27,3382.1626
2016-01-28,3276.2691
2016-01-29,3387.1124
2016-02-01,3337.7989
2016-02-02,3420.4224
2016-02-03,3414.1640
2016-02-04,3463.5210
2016-02-05,3436.1635
2016-02-15,3422.8134
2016-02-16,3538.4833
2016-02-17,3572.2556
2016-02-18,3561.8272
2016-02-19,3564.0517
2016-02-22,3641.2830
2016-02-23,3611.1742
2016-02-24,3634.9219
2016-02-25,3392.4252
2016-02-26,3420.5215
2016-02-29,3309.7601
2016-03-01,3375.2700
2016-03-02,3523.7971
2016-03-03,3533.8348
2016-03-04,3535.4706
2016-03-07,3567.6359
2016-03-08,3572.0462
2016-03-09,3516.6148
2016-03-10,3451.5330
2016-03-11,3453.4592
2016-03-14,3524.5224
2016-03-15,3523.0005
2016-03-16,3521.9004
2016-03-17,3582.3759
2016-03-18,3657.5690
2016-03-21,3747.7731
2016-03-22,3724.1096
2016-03-23,3740.2601
2016-03-24,3677.9252
2016-03-25,3701.4741
2016-03-28,3671.3891
2016-03-29,3622.7029
2016-03-30,3727.2587
2016-03-31,3731.9846
2016-04-01,3729.5816
2016-04-05,3793.2189
2016-04-06,3794.0156
2016-04-07,3737.6884
2016-04-08,3707.6815
2016-04-11,3768.0976
2016-04-12,3749.4205
2016-04-13,3800.8587
2016-04-14,3822.9172
2016-04-15,3816.8432
2016-04-18,3762.6704
2016-04-19,3775.5377
2016-04-20,3677.9765
2016-04-21,3652.0924
2016-04-22,3671.0186
2016-04-25,3654.5729
2016-04-26,3680.7791
2016-04-27,3664.5822
2016-04-28,3655.5409
2016-04-29,3651.5521
2016-05-03,3730.3426
2016-05-04,3727.4020
2016-05-05,3737.0767
2016-05-06,3625.6005
2016-05-09,3533.9246
2016-05-10,3535.9600
2016-05-11,3544.4834
2016-05-12,3551.0446
2016-05-13,3536.4052
2016-05-16,3570.4969
2016-05-17,3558.9464
2016-05-18,3516.0618
2016-05-19,3517.7864
2016-05-20,3542.3890
2016-05-23,3563.3103
2016-05-24,3532.1518
2016-05-25,3523.6507
2016-05-26,3532.9042
2016-05-27,3530.6500
2016-05-30,3529.1185
2016-05-31,3655.3274
2016-06-01,3652.5906
2016-06-02,3665.0586
2016-06-03,3686.6312
2016-06-06,3681.3665
2016-06-07,3678.7929
2016-06-08,3664.2594
2016-06-13,3534.5088
2016-06-14,3545.3039
2016-06-15,3612.6894
2016-06-16,3591.0258
2016-06-17,3609.8924
2016-06-20,3615.6508
2016-06-21,3597.9704
2016-06-22,3637.1692
2016-06-23,3618.0710
2016-06-24,3571.9073
2016-06-27,3632.7159
2016-06-28,3657.1072
2016-06-29,3671.5806
2016-06-30,3674.2338
2016-07-01,3672.2818
2016-07-04,3735.1722
2016-07-05,3744.2078
2016-07-06,3756.9319
2016-07-07,3755.4557
2016-07-08,3737.4842
2016-07-11,3748.7525
2016-07-12,3820.4806
2016-07-13,3837.7044
2016-07-14,3834.3943
2016-07-15,3831.3467
2016-07-18,3814.5092
2016-07-19,3806.9404
2016-07-20,3795.7637
2016-07-21,3812.3816
2016-07-22,3780.7510
2016-07-25,3788.6474
2016-07-26,3835.6574
2016-07-27,3745.6851
2016-07-28,3750.5833
2016-07-29,3729.2649
2016-08-01,3690.2061
2016-08-02,3710.9312
2016-08-03,3719.9892
2016-08-04,3733.5616
2016-08-05,3730.2939
2016-08-08,3769.8136
2016-08-09,3797.5621
2016-08-10,3782.2546
2016-08-11,3757.4083
2016-08-12,3820.0522
2016-08-15,3926.6535
2016-08-16,3919.1420
2016-08-17,3918.4720
2016-08-18,3911.8978
2016-08-19,3913.9980
2016-08-22,3876.6705
2016-08-23,3882.2750
2016-08-24,3873.7262
2016-08-25,3847.2157
2016-08-26,3850.8197
2016-08-29,3854.4401
2016-08-30,3857.5289
2016-08-31,3871.8927
2016-09-01,3841.0166
2016-09-02,3846.7208
2016-09-05,3857.5827
2016-09-06,3894.6291
2016-09-07,3893.4066
2016-09-08,3896.7005
2016-09-09,3870.6925
2016-09-12,3793.0336
2016-09-13,3796.3614
2016-09-14,3771.2071
2016-09-19,3803.0233
2016-09-20,3797.9904
2016-09-21,3805.7949
2016-09-22,3833.2885
2016-09-23,3818.0087
2016-09-26,3749.5657
2016-09-27,3774.4426
2016-09-28,3765.4154
2016-09-29,3779.5544
2016-09-30,3792.1095
2016-10-10,3846.8242
2016-10-11,3864.1741
2016-10-12,3858.1907
2016-10-13,3860.7102
2016-10-14,3860.5136
2016-10-17,3827.5586
2016-10-18,3880.3247
2016-10-19,3873.6388
2016-10-20,3876.0992
2016-10-21,3879.3266
2016-10-24,3923.3373
2016-10-25,3927.5919
